speciesid	SRR6154999	SRR6155000	SRR6155001	SRR6155002	SRR6155003	SRR6155004	SRR6155005	SRR6155006	SRR6155007	SRR6155008	SRR6155009	SRR6155010	SRR6155011	SRR6155012	SRR6155013	SRR5947117	SRR5947118	SRR5947119	SRR5947120	SRR5947121	SRR5947122	SRR5947123	SRR5947124	SRR5947125	SRR5947126	SRR5947127	SRR5947128	SRR5947129	SRR5947130	SRR5947131
144852	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138231	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139674	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140384	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
118381	0	0	0	0	0	0	0	15	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
141653	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123623	0	0	0	0	0	0	0	15	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
126242	0	0	0	0	0	0	0	12	11	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123383	0	0	0	0	0	0	0	10	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127423	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112262	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110983	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
136667	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
135211	0	0	0	0	0	0	0	13	0	0	10	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123736	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
133405	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103497	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
121116	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138066	0	0	0	0	0	0	0	10	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
141752	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104168	0	0	0	0	0	0	0	15	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113001	0	0	0	0	0	0	0	15	19	0	23	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104336	0	0	0	0	0	0	0	15	0	0	0	0	0	20	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
144945	0	0	0	0	0	0	0	14	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105506	0	0	0	0	0	0	0	15	13	0	11	0	12	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111746	0	0	0	0	0	0	0	46	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112190	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
133759	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138811	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
146225	0	0	0	0	0	0	0	10	0	0	14	12	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
128694	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
129780	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
117439	0	0	0	0	0	0	0	11	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
147459	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109647	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109476	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
136715	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
135440	0	0	0	0	0	0	0	11	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
147839	0	0	0	0	0	0	0	11	0	0	11	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112672	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140691	0	0	0	0	0	0	0	13	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
146875	0	0	0	0	0	0	0	13	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134431	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100837	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
136653	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109944	0	0	0	0	0	0	0	10	0	0	10	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
144842	0	0	0	0	0	0	0	15	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
131257	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
119198	0	0	0	0	0	0	0	16	0	0	14	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140647	0	0	0	0	0	0	0	12	0	15	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102701	0	0	0	0	0	0	0	10	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
135793	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
135818	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140428	0	0	0	0	0	0	0	10	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113992	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107556	0	0	0	0	0	0	0	15	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
119474	0	0	0	0	0	0	0	11	0	11	15	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
141041	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107174	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
131676	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
147855	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
115379	0	0	0	0	0	0	0	17	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
118802	0	0	0	0	0	0	0	19	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
121441	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
142602	0	0	0	0	0	0	0	27	18	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
141936	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109452	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
144462	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105313	0	0	0	0	0	0	0	12	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113256	0	0	0	0	0	0	0	12	0	0	0	13	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
136008	0	0	0	0	0	0	0	22	0	16	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122670	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122440	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112413	0	0	0	0	0	0	0	37	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139982	0	0	0	0	0	0	0	10	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
136822	0	0	0	0	0	0	0	10	0	0	14	0	0	10	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
132008	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139518	0	0	0	0	0	0	0	14	18	21	30	0	17	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
121664	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
114516	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109313	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
116024	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
126835	0	0	0	0	0	0	0	22	16	0	18	12	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130463	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
129019	0	0	0	0	0	0	0	12	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104484	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
146661	0	0	0	0	0	0	0	11	13	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
117190	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
131823	0	0	0	0	0	0	0	15	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124592	0	0	0	0	0	0	0	10	11	0	14	0	0	11	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127623	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138554	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
133796	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140620	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109693	0	0	0	0	0	0	0	26	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
116436	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127088	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106622	0	0	0	0	0	0	0	14	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139860	0	0	0	0	0	0	0	12	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104814	0	0	0	0	0	0	0	11	0	0	13	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134212	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
131017	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
142412	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108584	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
145320	0	0	0	0	0	0	0	10	0	0	16	11	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111710	0	0	0	0	0	0	0	10	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
142717	0	0	0	0	0	0	0	10	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
146156	0	0	0	0	0	0	0	10	11	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
142750	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
146758	0	0	0	0	0	0	0	13	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109908	0	0	0	0	0	0	0	17	0	0	11	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110214	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109910	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127462	0	0	0	0	0	0	0	14	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
144372	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110132	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
136981	0	0	0	0	0	0	0	20	0	17	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
136220	0	0	0	0	0	0	0	17	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
146553	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130143	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
117176	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104247	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122334	0	0	0	0	0	0	0	10	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
125311	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140935	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
147062	0	0	0	0	0	0	0	10	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124057	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
129127	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
121558	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
144403	0	0	0	0	0	0	0	10	10	0	0	30	0	11	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108080	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110366	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105950	0	0	0	0	0	0	0	18	0	0	23	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
147300	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120644	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
117032	0	0	0	0	0	0	0	0	23	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
132606	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109528	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
128994	0	0	0	0	0	0	0	0	11	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123639	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112655	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
114357	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101535	0	0	0	0	0	0	0	0	21	17	15	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113512	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
118005	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
131579	0	0	0	0	0	0	0	0	12	10	15	0	11	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
142937	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
114575	0	0	0	0	0	0	0	0	54	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127413	0	0	0	0	0	0	0	0	13	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
136906	0	0	0	0	0	0	0	0	30	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
146697	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
145967	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140520	0	0	0	0	0	0	0	0	32	0	0	32	56	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
144881	0	0	0	0	0	0	0	0	16	11	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
125129	0	0	0	0	0	0	0	0	15	0	23	0	0	15	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
121946	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127755	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134719	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
144217	0	0	0	0	0	0	0	0	17	0	18	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134846	0	0	0	0	0	0	0	0	10	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140588	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
132510	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
114326	0	0	0	0	0	0	0	0	11	0	19	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138958	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112776	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120720	0	0	0	0	0	0	0	0	14	0	10	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
133284	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120191	0	0	0	0	0	0	0	0	10	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
125909	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105889	0	0	0	0	0	0	0	0	14	0	12	13	0	11	14	0	0	0	53	0	0	0	81	125	168	0	0	85	0	0
100069	0	0	0	0	0	0	0	0	13	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130718	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140102	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123923	0	0	0	0	0	0	0	0	15	0	12	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111943	0	0	0	0	0	0	0	0	12	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134532	0	0	0	0	0	0	0	0	13	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
121157	0	0	0	0	0	0	0	0	13	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
145293	0	0	0	0	0	0	0	0	17	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112567	0	0	0	0	0	0	0	0	15	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110614	0	0	0	0	0	0	0	0	58	21	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
126509	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127564	0	0	0	0	0	0	0	0	14	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143989	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
144516	0	0	0	0	0	0	0	0	10	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130990	0	0	0	0	0	0	0	0	13	0	13	10	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
114123	0	0	0	0	0	0	0	0	12	0	13	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
141147	0	0	0	0	0	0	0	0	11	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102008	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
131317	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
133992	0	0	0	0	0	0	0	0	22	0	28	51	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
118862	0	0	0	0	0	0	0	0	62	0	27	26	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
132610	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
144544	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113720	0	0	0	0	0	0	0	0	20	0	31	24	23	27	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130920	0	0	0	0	0	0	0	0	19	0	17	0	24	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
121482	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109863	0	0	0	0	0	0	0	0	76	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111614	0	0	0	0	0	0	0	0	27	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139380	0	0	0	0	0	0	0	0	65	0	43	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143634	0	0	0	0	0	0	0	0	12	0	14	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
114521	0	0	0	0	0	0	0	0	12	0	14	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
115888	0	0	0	0	0	0	0	0	35	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
142448	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
136126	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140952	0	0	0	0	0	0	0	0	33	0	38	47	42	88	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120680	0	0	0	0	0	0	0	0	19	0	20	0	14	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124533	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138087	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100773	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113852	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143648	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
119941	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127406	0	0	0	0	0	0	0	0	43	0	30	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
119658	0	0	0	0	0	0	0	0	22	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101028	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
128561	0	0	0	0	0	0	0	0	11	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120051	0	0	0	0	0	0	0	0	29	24	50	34	26	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
145754	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
